Union City W2 D2,No,Total,714 562 78.71 113 191
Union City W2 D3,,Total,722 428 59.28 86 134
Union City Ward 2,Yes,Total,2359 1392 59.01 277 440
Union City W3 D1,,Total,790 506 64.05 151 175
Union City W3 D2,Turnout (%),Total,883 559 63.31 131 185
Union City W3 D3,,Total,908 559 61.56 113 186
Union City W3 D4,,Total,644 400 62.11 84 177
Union City W3 D5,Ballots Cast,Total,698 488 69.91 124 268
Union City Ward 3,,Total,3923 2512 64.03 603 991
"",Registered,,
Union City W4 D1,,Total,853 536 62.84 98 200
Union City W4 D2,,Total,902 563 62.42 115 215
Union City W4 D3,,Total,846 550 65.01 106 206
Union City Ward 4,,Total,2601 1649 63.40 319 621
Union City W5 D1,,Total,897 605 67.45 116 178
Union City W5 D2,,Total,884 579 65.50 96 212
Union City W5 D3,,Total,876 557 63.58 98 139
Union City Ward 5,,Total,2657 1741 65.53 310 529
Union City W6 D1,,Total,980 495 50.51 138 197
Union City W6 D2,,Total,878 541 61.62 92 139
Union City W6 D3,,Total,772 478 61.92 101 136
Union City Ward 6,,Total,2630 1514 57.57 331 472
Union City W7 D1,,Total,854 477 55.85 119 161
Union City W7 D2,,Total,793 441 55.61 65 135
Union City W7 D3,,Total,803 485 60.40 94 260
Union City W7 D4,,Total,880 508 57.73 118 199
Union City Ward 7,,Total,3330 1911 57.39 396 755
Union City W8 D1,,Total,707 419 59.26 89 155
Union City W8 D2,,Total,901 527 58.49 81 142
Union City W8 D3,,Total,698 427 61.17 80 158
Union City Ward 8,,Total,2306 1373 59.54 250 455
"",,,Constitutional Amendment #1- Gambling
Union City W9 D1,,Total,1229 821 66.80 173 228
Union City W9 D2,,Total,689 445 64.59 108 140
Union City W9 D3,,Total,1023 652 63.73 145 292
Union City W9 D4,,Total,882 548 62.13 100 171
Union City Ward 9,,Total,3823 2466 64.50 526 831
Union City W10 D1,,Total,765 474 61.96 89 109
Union City W10 D2,,Total,733 420 57.30 85 133
"",No,,
Union City Ward 10,,Total,1498 894 59.68 174 242
Union City Mail-In,Yes,Total,0 480 0.00 157 243
Union City Prov,,Total,0 374 0.00 81 158
Union City Mail & Prov,Turnout (%),Total,0 854 0.00 238 401
Union City,,Total,30228 19474 64.42 4032 6808
"",Ballots Cast,,
Weehawken W1 D1,,Total,1182 752 63.62 181 412
Weehawken W1 D2,,Total,1157 763 65.95 152 398
Weehawken W1 D3,Registered,Total,509 337 66.21 59 198
Weehawken W1 D4,,Total,587 395 67.29 74 200
Weehawken Ward 1,,Total,3435 2247 65.41 466 1208
Weehawken W2 D1,,Total,703 423 60.17 81 248
Weehawken W2 D2,,Total,710 435 61.27 83 210
Weehawken W2 D3,,Total,799 508 63.58 117 279
Weehawken W2 D4,,Total,529 343 64.84 72 166
Weehawken Ward 2,,Total,2741 1709 62.35 353 903
Weehawken W3 D1,,Total,1383 868 62.76 174 443
Weehawken W3 D2,,Total,1214 764 62.93 181 381
Weehawken Ward 3,,Total,2597 1632 62.84 355 824
Weehawken Mail-In,,Total,0 317 0.00 94 188
Weekawken Prov,,Total,0 118 0.00 29 53
Weehawken Mail & Prov,,Total,0 435 0.00 123 241
Weehawken,,Total,8773 6023 68.65 1297 3176
West New York W1 D1,,Total,723 408 56.43 99 113
West New York W1 D2,,Total,1454 810 55.71 158 231
West New York W1 D3,,Total,693 403 58.15 71 94
West New York W1 D4,,Total,668 347 51.95 65 108
West New York W1 D5,,Total,740 420 56.76 96 130
West New York W1 D6,,Total,991 578 58.32 130 226
Union City W9 D1,,Total,1229,821,66.80,173,228
Union City W9 D2,,Total,689,445,64.59,108,140
Union City W9 D3,,Total,1023,652,63.73,145,292
Union City W9 D4,,Total,882,548,62.13,100,171
Union City Ward 9,,Total,3823,2466,64.50,526,831
Union City W10 D1,,Total,765,474,61.96,89,109
Union City W10 D2,,Total,733,420,57.30,85,133
"",No,,,,,,
Union City Ward 10,,Total,1498,894,59.68,174,242
Union City Mail-In,Yes,Total,0,480,0.00,157,243
Union City Prov,,Total,0,374,0.00,81,158
Union City Mail & Prov,Turnout (%),Total,0,854,0.00,238,401
Union City,,Total,30228,19474,64.42,4032,6808
"",Ballots Cast,,,,,,
Weehawken W1 D1,,Total,1182,752,63.62,181,412
Weehawken W1 D2,,Total,1157,763,65.95,152,398
Weehawken W1 D3,Registered,Total,509,337,66.21,59,198
Weehawken W1 D4,,Total,587,395,67.29,74,200
Weehawken Ward 1,,Total,3435,2247,65.41,466,1208
Weehawken W2 D1,,Total,703,423,60.17,81,248
Weehawken W2 D2,,Total,710,435,61.27,83,210
Weehawken W2 D3,,Total,799,508,63.58,117,279
Weehawken W2 D4,,Total,529,343,64.84,72,166
Weehawken Ward 2,,Total,2741,1709,62.35,353,903
Weehawken W3 D1,,Total,1383,868,62.76,174,443
Weehawken W3 D2,,Total,1214,764,62.93,181,381
Weehawken Ward 3,,Total,2597,1632,62.84,355,824
Weehawken Mail-In,,Total,0,317,0.00,94,188
Weekawken Prov,,Total,0,118,0.00,29,53
Weehawken Mail & Prov,,Total,0,435,0.00,123,241
Weehawken,,Total,8773,6023,68.65,1297,3176
West New York W1 D1,,Total,723,408,56.43,99,113
West New York W1 D2,,Total,1454,810,55.71,158,231
West New York W1 D3,,Total,693,403,58.15,71,94
West New York W1 D4,,Total,668,347,51.95,65,108
West New York W1 D5,,Total,740,420,56.76,96,130
West New York W1 D6,,Total,991,578,58.32,130,226
"",,,Constitutional Amendment #1- Gambling
West New York W1 D7,,Total,923 527 57.10 120 187
West New York W1 D8,,Total,478 269 56.28 48 93
West New York W1 D9,,Total,767 452 58.93 81 141
West New York Ward 1,,Total,7437 4214 56.66 868 1323
West New York W2 D1,,Total,898 551 61.36 129 193
West New York W2 D2,,Total,1230 762 61.95 169 236
West New York W2 D3,,Total,866 517 59.70 104 145
West New York W2 D4,No,Total,636 343 53.93 69 98
West New York W2 D5,,Total,509 285 55.99 51 111
West New York W2 D6,,Total,709 403 56.84 103 165
West New York W2 D7,Yes,Total,545 288 52.84 55 95
West New York W2 D8,,Total,691 380 54.99 64 117
West New York W2 D9,,Total,636 358 56.29 77 114
"",Turnout (%),,
West New York Ward 2,,Total,6720 3887 57.84 821 1274
West New York W3 D1,Ballots Cast,Total,657 327 49.77 83 135
West New York W3 D2,,Total,706 336 47.59 83 133
West New York W3 D3,,Total,836 473 56.58 108 203
West New York W3 D4,Registered,Total,773 405 52.39 63 156
West New York W3 D5,,Total,593 332 55.99 67 143
West New York W3 D6,,Total,808 453 56.06 89 150
West New York W3 D7,,Total,686 392 57.14 85 107
West New York W3 D8,,Total,932 568 60.94 98 112
West New York W3 D9,,Total,602 339 56.31 94 126
West New York W3 D10,,Total,1105 612 55.38 138 312
West New York W3 D11,,Total,425 229 53.88 58 130
West New York Ward 3,,Total,8123 4466 54.98 966 1707
West New York Mail-In,,Total,0 804 0.00 223 374
West New York Prov,,Total,0 856 0.00 91 139
West New York Mail & Prov,,Total,0 1660 0.00 314 513
West New York,,Total,22280 14227 63.86 2969 4817
Overseas Ballot 8th Cong,,Total,0 0 0.00
Overseas Ballot 9th Cong,,Total,0 0 0.00
Overseas Ballot 10th Cong,,Total,0 0 0.00
Federal Overseas,,Total,0 0 0.00
Contest Total,,,347277 223222 64.28 47906 104750
West New York W1 D7,,Total,923,527,57.10,120,187
West New York W1 D8,,Total,478,269,56.28,48,93
West New York W1 D9,,Total,767,452,58.93,81,141
West New York Ward 1,,Total,7437,4214,56.66,868,1323
West New York W2 D1,,Total,898,551,61.36,129,193
West New York W2 D2,,Total,1230,762,61.95,169,236
West New York W2 D3,,Total,866,517,59.70,104,145
West New York W2 D4,No,Total,636,343,53.93,69,98
West New York W2 D5,,Total,509,285,55.99,51,111
West New York W2 D6,,Total,709,403,56.84,103,165
West New York W2 D7,Yes,Total,545,288,52.84,55,95
West New York W2 D8,,Total,691,380,54.99,64,117
West New York W2 D9,,Total,636,358,56.29,77,114
"",Turnout (%),,,,,,
West New York Ward 2,,Total,6720,3887,57.84,821,1274
West New York W3 D1,Ballots Cast,Total,657,327,49.77,83,135
West New York W3 D2,,Total,706,336,47.59,83,133
West New York W3 D3,,Total,836,473,56.58,108,203
West New York W3 D4,Registered,Total,773,405,52.39,63,156
West New York W3 D5,,Total,593,332,55.99,67,143
West New York W3 D6,,Total,808,453,56.06,89,150
West New York W3 D7,,Total,686,392,57.14,85,107
West New York W3 D8,,Total,932,568,60.94,98,112
West New York W3 D9,,Total,602,339,56.31,94,126
West New York W3 D10,,Total,1105,612,55.38,138,312
West New York W3 D11,,Total,425,229,53.88,58,130
West New York Ward 3,,Total,8123,4466,54.98,966,1707
West New York Mail-In,,Total,0,804,0.00,223,374
West New York Prov,,Total,0,856,0.00,91,139
West New York Mail & Prov,,Total,0,1660,0.00,314,513
West New York,,Total,22280,14227,63.86,2969,4817
Overseas Ballot 8th Cong,,Total,0,0,0.00,,
Overseas Ballot 9th Cong,,Total,0,0,0.00,,
Overseas Ballot 10th Cong,,Total,0,0,0.00,,
Federal Overseas,,Total,0,0,0.00,,
Contest Total,,,347277,223222,64.28,47906,104750
"",,,Constitutional Amendment #2-Transportation
Bayonne W1 D1,,Total,800 528 66.00 172 162
Bayonne W1 D2,,Total,778 499 64.14 178 136
Bayonne W1 D3,,Total,647 396 61.21 113 127
Bayonne W1 D4,,Total,759 482 63.50 164 141
Bayonne W1 D5,,Total,1076 689 64.03 270 179
Bayonne W1 D6,,Total,696 472 67.82 197 148
Bayonne W1 D7,,Total,841 540 64.21 198 183
Bayonne W1 D8,,Total,600 401 66.83 165 138
Bayonne W1 D9,,Total,719 455 63.28 164 127
Bayonne W1 D10,No,Total,1046 682 65.20 295 216
Bayonne W1 D11,,Total,571 358 62.70 130 106
Bayonne W1 D12,Yes,Total,757 446 58.92 172 154
Bayonne W1 D13,,Total,891 518 58.14 184 146
Bayonne W1 D14,,Total,706 435 61.61 188 120
Bayonne W1 D15,Turnout (%),Total,578 331 57.27 134 103
Bayonne W1 D16,,Total,787 469 59.59 163 139
Bayonne Ward 1,,Total,12252 7701 62.86 2887 2325
"",Ballots Cast,,
Bayonne W2 D1,,Total,676 453 67.01 181 120
Bayonne W2 D2,,Total,713 424 59.47 121 140
Bayonne W2 D3,Registered,Total,755 432 57.22 141 122
Bayonne W2 D4,,Total,704 403 57.24 138 125
Bayonne W2 D5,,Total,713 417 58.49 173 85
Bayonne W2 D6,,Total,735 473 64.35 201 123
Bayonne W2 D7,,Total,617 384 62.24 158 112
Bayonne W2 D8,,Total,671 417 62.15 158 113
Bayonne W2 D9,,Total,658 411 62.46 158 128
Bayonne W2 D10,,Total,612 327 53.43 88 99
Bayonne W2 D11,,Total,622 364 58.52 148 113
Bayonne W2 D12,,Total,746 429 57.51 145 133
Bayonne W2 D13,,Total,782 467 59.72 192 143
Bayonne W2 D14,,Total,369 209 56.64 91 56
Bayonne W2 D15,,Total,1071 656 61.25 227 195
Bayonne W2 D16,,Total,777 476 61.26 167 132
Bayonne Ward 2,,Total,11221 6742 60.08 2487 1939
Bayonne W3 D1,,Total,704 431 61.22 191 120
Bayonne W3 D2,,Total,428 263 61.45 95 94
Bayonne W3 D3,,Total,777 451 58.04 185 125
Bayonne W3 D4,,Total,549 360 65.57 111 126
Bayonne W3 D5,,Total,533 366 68.67 170 112
Bayonne W3 D6,,Total,541 339 62.66 137 104
Bayonne W3 D7,,Total,834 498 59.71 217 136
Bayonne W3 D8,,Total,686 424 61.81 164 141
Bayonne W3 D9,,Total,601 366 60.90 173 99
Bayonne W3 D10,,Total,586 378 64.51 165 100
Bayonne W3 D11,,Total,696 458 65.80 177 116
Bayonne W3 D12,,Total,685 432 63.07 167 157
Bayonne W3 D13,,Total,425 261 61.41 104 71
Bayonne W1 D1,,Total,800,528,66.00,172,162
Bayonne W1 D2,,Total,778,499,64.14,178,136
Bayonne W1 D3,,Total,647,396,61.21,113,127
Bayonne W1 D4,,Total,759,482,63.50,164,141
Bayonne W1 D5,,Total,1076,689,64.03,270,179
Bayonne W1 D6,,Total,696,472,67.82,197,148
Bayonne W1 D7,,Total,841,540,64.21,198,183
Bayonne W1 D8,,Total,600,401,66.83,165,138
Bayonne W1 D9,,Total,719,455,63.28,164,127
Bayonne W1 D10,No,Total,1046,682,65.20,295,216
Bayonne W1 D11,,Total,571,358,62.70,130,106
Bayonne W1 D12,Yes,Total,757,446,58.92,172,154
Bayonne W1 D13,,Total,891,518,58.14,184,146
Bayonne W1 D14,,Total,706,435,61.61,188,120
Bayonne W1 D15,Turnout (%),Total,578,331,57.27,134,103
Bayonne W1 D16,,Total,787,469,59.59,163,139
Bayonne Ward 1,,Total,12252,7701,62.86,2887,2325
"",Ballots Cast,,,,,,
Bayonne W2 D1,,Total,676,453,67.01,181,120
Bayonne W2 D2,,Total,713,424,59.47,121,140
Bayonne W2 D3,Registered,Total,755,432,57.22,141,122
Bayonne W2 D4,,Total,704,403,57.24,138,125
Bayonne W2 D5,,Total,713,417,58.49,173,85
Bayonne W2 D6,,Total,735,473,64.35,201,123
Bayonne W2 D7,,Total,617,384,62.24,158,112
Bayonne W2 D8,,Total,671,417,62.15,158,113
Bayonne W2 D9,,Total,658,411,62.46,158,128
Bayonne W2 D10,,Total,612,327,53.43,88,99
Bayonne W2 D11,,Total,622,364,58.52,148,113
Bayonne W2 D12,,Total,746,429,57.51,145,133
Bayonne W2 D13,,Total,782,467,59.72,192,143
Bayonne W2 D14,,Total,369,209,56.64,91,56
Bayonne W2 D15,,Total,1071,656,61.25,227,195
Bayonne W2 D16,,Total,777,476,61.26,167,132
Bayonne Ward 2,,Total,11221,6742,60.08,2487,1939
Bayonne W3 D1,,Total,704,431,61.22,191,120
Bayonne W3 D2,,Total,428,263,61.45,95,94
Bayonne W3 D3,,Total,777,451,58.04,185,125
Bayonne W3 D4,,Total,549,360,65.57,111,126
Bayonne W3 D5,,Total,533,366,68.67,170,112
Bayonne W3 D6,,Total,541,339,62.66,137,104
Bayonne W3 D7,,Total,834,498,59.71,217,136
Bayonne W3 D8,,Total,686,424,61.81,164,141
Bayonne W3 D9,,Total,601,366,60.90,173,99
Bayonne W3 D10,,Total,586,378,64.51,165,100
Bayonne W3 D11,,Total,696,458,65.80,177,116
Bayonne W3 D12,,Total,685,432,63.07,167,157
Bayonne W3 D13,,Total,425,261,61.41,104,71
"",,,Constitutional Amendment #2-Transportation
Bayonne W3 D14,,Total,611 372 60.88 146 101
Bayonne W3 D15,,Total,522 301 57.66 105 77
Bayonne W3 D16,,Total,770 465 60.39 164 157
Bayonne W3 D17,,Total,687 402 58.52 155 104
Bayonne W3 D18,,Total,545 373 68.44 114 120
Bayonne W3 D19,,Total,932 562 60.30 200 154
Bayonne Ward 3,,Total,12112 7502 61.94 2940 2214
Bayonne 8th Cong Mail-In,No,Total,0 520 0.00 225 127
Bayonne 10th Cong Mail-In,,Total,0 455 0.00 250 114
Bayonne 8th Cong Prov,,Total,0 225 0.00 71 60
Bayonne 10th Cong Prov,Yes,Total,0 261 0.00 64 68
Bayonne Mail & Prov,,Total,0 1461 0.00 610 369
"",Turnout (%),,
Bayonne,,Total,35585 23406 65.77 8924 6847
"",Ballots Cast,,
East Newark W1 D1,,Total,436 253 58.03 53 79
East Newark W1 D2,,Total,537 305 56.80 102 68
"",Registered,,
East Newark Ward 1,,Total,973 558 57.35 155 147
East Newark Mail-In,,Total,0 26 0.00 8 11
East Newark Prov,,Total,0 29 0.00 6 7
East Newark Mail & Prov,,Total,0 55 0.00 14 18
East Newark,,Total,973 613 63.00 169 165
Guttenberg W1 D1,,Total,755 445 58.94 161 92
Guttenberg W1 D2,,Total,910 533 58.57 169 113
Guttenberg W1 D3,,Total,935 541 57.86 157 99
Guttenberg W1 D4,,Total,513 307 59.84 122 69
Guttenberg W1 D5,,Total,781 470 60.18 162 117
Guttenberg W1 D6,,Total,1458 956 65.57 475 193
Guttenberg Ward 1,,Total,5352 3252 60.76 1246 683
Guttenberg Mail-In,,Total,0 114 0.00 64 31
Guttenberg Prov,,Total,0 120 0.00 43 22
Guttenberg Mail & Prov,,Total,0 234 0.00 107 53
Guttenberg,,Total,5352 3486 65.13 1353 736
Harrison W1 D1,,Total,502 296 58.96 122 87
Harrison W1 D2,,Total,770 445 57.79 145 132
Harrison Ward 2 Mail-In,,Total,0 80 0.00 48 13
Harrison Ward 2 Prov,,Total,0 23 0.00 7 5
Bayonne W3 D14,,Total,611,372,60.88,146,101
Bayonne W3 D15,,Total,522,301,57.66,105,77
Bayonne W3 D16,,Total,770,465,60.39,164,157
Bayonne W3 D17,,Total,687,402,58.52,155,104
Bayonne W3 D18,,Total,545,373,68.44,114,120
Bayonne W3 D19,,Total,932,562,60.30,200,154
Bayonne Ward 3,,Total,12112,7502,61.94,2940,2214
Bayonne 8th Cong Mail-In,No,Total,0,520,0.00,225,127
Bayonne 10th Cong Mail-In,,Total,0,455,0.00,250,114
Bayonne 8th Cong Prov,,Total,0,225,0.00,71,60
Bayonne 10th Cong Prov,Yes,Total,0,261,0.00,64,68
Bayonne Mail & Prov,,Total,0,1461,0.00,610,369
"",Turnout (%),,,,,,
Bayonne,,Total,35585,23406,65.77,8924,6847
"",Ballots Cast,,,,,,
East Newark W1 D1,,Total,436,253,58.03,53,79
East Newark W1 D2,,Total,537,305,56.80,102,68
"",Registered,,,,,,
East Newark Ward 1,,Total,973,558,57.35,155,147
East Newark Mail-In,,Total,0,26,0.00,8,11
East Newark Prov,,Total,0,29,0.00,6,7
East Newark Mail & Prov,,Total,0,55,0.00,14,18
East Newark,,Total,973,613,63.00,169,165
Guttenberg W1 D1,,Total,755,445,58.94,161,92
Guttenberg W1 D2,,Total,910,533,58.57,169,113
Guttenberg W1 D3,,Total,935,541,57.86,157,99
Guttenberg W1 D4,,Total,513,307,59.84,122,69
Guttenberg W1 D5,,Total,781,470,60.18,162,117
Guttenberg W1 D6,,Total,1458,956,65.57,475,193
Guttenberg Ward 1,,Total,5352,3252,60.76,1246,683
Guttenberg Mail-In,,Total,0,114,0.00,64,31
Guttenberg Prov,,Total,0,120,0.00,43,22
Guttenberg Mail & Prov,,Total,0,234,0.00,107,53
Guttenberg,,Total,5352,3486,65.13,1353,736
Harrison W1 D1,,Total,502,296,58.96,122,87
Harrison W1 D2,,Total,770,445,57.79,145,132
Harrison Ward 2 Mail-In,,Total,0,80,0.00,48,13
Harrison Ward 2 Prov,,Total,0,23,0.00,7,5
"",,,Constitutional Amendment #2-Transportation
Harrison Ward 1,,Total,1272 844 66.35 322 237
Harrison W2 D1,,Total,767 463 60.37 146 105
Harrison W2 D2,,Total,759 454 59.82 192 110
Harrison W2 D3,,Total,448 265 59.15 87 73
Harrison Ward 2,,Total,1974 1182 59.88 425 288
Harrison W3 D1,,Total,499 302 60.52 94 87
"",No,,
Harrison W3 D2,,Total,727 426 58.60 172 109
Harrison W3 D3,,Total,488 271 55.53 58 64
"",Yes,,
Harrison Ward 3,,Total,1714 999 58.28 324 260
Harrison W4 D1,Turnout (%),Total,426 250 58.69 81 57
Harrison W4 D2,,Total,624 373 59.78 130 130
Harrison W4 D3,,Total,402 241 59.95 84 71
"",Ballots Cast,,
Harrison Ward 4,,Total,1452 864 59.50 295 258
Harrison Mail-In,,Total,0 74 0.00 43 15
Harrison Prov,Registered,Total,0 67 0.00 13 18
Harrison Mail & Prov,,Total,0 141 0.00 56 33
Harrison,,Total,6412 4030 62.85 1422 1076
Hoboken W1 D1,,Total,650 376 57.85 147 73
Hoboken W1 D2,,Total,1430 905 63.29 464 187
Hoboken W1 D3,,Total,646 350 54.18 179 70
Hoboken W1 D4,,Total,753 415 55.11 206 72
Hoboken W1 D5,,Total,1021 603 59.06 333 112
Hoboken W1 D6,,Total,1352 814 60.21 480 164
Hoboken Ward 1,,Total,5852 3463 59.18 1809 678
Hoboken W2 D1,,Total,1192 730 61.24 428 164
Hoboken W2 D2,,Total,1115 720 64.57 384 152
Hoboken W2 D3,,Total,945 569 60.21 272 124
Hoboken W2 D4,,Total,1091 653 59.85 249 161
Hoboken W2 D5,,Total,1035 610 58.94 330 103
Hoboken W2 D6,,Total,1722 1154 67.02 594 223
Hoboken Ward 2,,Total,7100 4436 62.48 2257 927
Hoboken W3 D1,,Total,881 517 58.68 231 135
Hoboken W3 D2,,Total,892 566 63.45 278 127
Hoboken W3 D3,,Total,861 543 63.07 258 102
Hoboken W3 D4,,Total,945 538 56.93 278 106
Hoboken W3 D5,,Total,978 571 58.38 303 120
Hoboken W3 D6,,Total,1004 629 62.65 299 142
Harrison Ward 1,,Total,1272,844,66.35,322,237
Harrison W2 D1,,Total,767,463,60.37,146,105
Harrison W2 D2,,Total,759,454,59.82,192,110
Harrison W2 D3,,Total,448,265,59.15,87,73
Harrison Ward 2,,Total,1974,1182,59.88,425,288
Harrison W3 D1,,Total,499,302,60.52,94,87
"",No,,,,,,
Harrison W3 D2,,Total,727,426,58.60,172,109
Harrison W3 D3,,Total,488,271,55.53,58,64
"",Yes,,,,,,
Harrison Ward 3,,Total,1714,999,58.28,324,260
Harrison W4 D1,Turnout (%),Total,426,250,58.69,81,57
Harrison W4 D2,,Total,624,373,59.78,130,130
Harrison W4 D3,,Total,402,241,59.95,84,71
"",Ballots Cast,,,,,,
Harrison Ward 4,,Total,1452,864,59.50,295,258
Harrison Mail-In,,Total,0,74,0.00,43,15
Harrison Prov,Registered,Total,0,67,0.00,13,18
Harrison Mail & Prov,,Total,0,141,0.00,56,33
Harrison,,Total,6412,4030,62.85,1422,1076
Hoboken W1 D1,,Total,650,376,57.85,147,73
Hoboken W1 D2,,Total,1430,905,63.29,464,187
Hoboken W1 D3,,Total,646,350,54.18,179,70
Hoboken W1 D4,,Total,753,415,55.11,206,72
Hoboken W1 D5,,Total,1021,603,59.06,333,112
Hoboken W1 D6,,Total,1352,814,60.21,480,164
Hoboken Ward 1,,Total,5852,3463,59.18,1809,678
Hoboken W2 D1,,Total,1192,730,61.24,428,164
Hoboken W2 D2,,Total,1115,720,64.57,384,152
Hoboken W2 D3,,Total,945,569,60.21,272,124
Hoboken W2 D4,,Total,1091,653,59.85,249,161
Hoboken W2 D5,,Total,1035,610,58.94,330,103
Hoboken W2 D6,,Total,1722,1154,67.02,594,223
Hoboken Ward 2,,Total,7100,4436,62.48,2257,927
Hoboken W3 D1,,Total,881,517,58.68,231,135
Hoboken W3 D2,,Total,892,566,63.45,278,127
Hoboken W3 D3,,Total,861,543,63.07,258,102
Hoboken W3 D4,,Total,945,538,56.93,278,106
Hoboken W3 D5,,Total,978,571,58.38,303,120
Hoboken W3 D6,,Total,1004,629,62.65,299,142
"",,,Constitutional Amendment #2-Transportation
Hoboken W3 D7,,Total,920 584 63.48 276 123
Hoboken Ward 3,,Total,6481 3948 60.92 1923 855
Hoboken W4 D1,,Total,931 580 62.30 307 106
Hoboken W4 D2,,Total,920 572 62.17 328 113
Hoboken W4 D3,,Total,1040 535 51.44 134 100
Hoboken W4 D4,,Total,937 511 54.54 133 144
Hoboken W4 D5,,Total,722 433 59.97 242 76
Hoboken W4 D6,No,Total,917 523 57.03 265 126
Hoboken W4 D7,,Total,1024 601 58.69 243 122
Hoboken Ward 4,Yes,Total,6491 3755 57.85 1652 787
Hoboken W5 D1,,Total,643 388 60.34 203 84
Hoboken W5 D2,Turnout (%),Total,617 408 66.13 240 79
Hoboken W5 D3,,Total,782 504 64.45 299 92
Hoboken W5 D4,,Total,640 389 60.78 202 75
Hoboken W5 D5,Ballots Cast,Total,727 470 64.65 216 98
Hoboken W5 D6,,Total,2026 1267 62.54 643 303
Hoboken W5 D7,,Total,1300 825 63.46 426 173
"",Registered,,
Hoboken Ward 5,,Total,6735 4251 63.12 2229 904
Hoboken W6 D1,,Total,656 403 61.43 235 80
Hoboken W6 D2,,Total,361 123 34.07 69 27
Hoboken W6 D3,,Total,794 486 61.21 260 107
Hoboken W6 D4,,Total,773 495 64.04 264 95
Hoboken W6 D5,,Total,808 526 65.10 280 120
Hoboken W6 D6,,Total,1366 770 56.37 423 147
Hoboken W6 D7,,Total,855 500 58.48 290 91
Hoboken Ward 6,,Total,5613 3303 58.85 1821 667
Hoboken Mail-In,,Total,0 1732 0.00 1043 360
Hoboken Prov,,Total,0 764 0.00 306 147
Hoboken Mail & Prov,,Total,0 2496 0.00 1349 507
Hoboken,,Total,38272 25652 67.03 13040 5325
Jersey City WA D1,,Total,1044 651 62.36 226 170
Jersey City WA D2,,Total,1837 1234 67.17 564 321
Jersey City WA D3,,Total,1038 566 54.53 194 129
Jersey City WA D4,,Total,703 433 61.59 122 125
Jersey City WA D5,,Total,589 341 57.89 140 96
Jersey City WA D6,,Total,510 279 54.71 102 88
Jersey City WA D7,,Total,855 499 58.36 159 174
Jersey City WA D8,,Total,619 359 58.00 85 82
Jersey City WA D9,,Total,722 430 59.56 81 126
Jersey City WA D10,,Total,613 345 56.28 70 77
Hoboken W3 D7,,Total,920,584,63.48,276,123
Hoboken Ward 3,,Total,6481,3948,60.92,1923,855
Hoboken W4 D1,,Total,931,580,62.30,307,106
Hoboken W4 D2,,Total,920,572,62.17,328,113
Hoboken W4 D3,,Total,1040,535,51.44,134,100
Hoboken W4 D4,,Total,937,511,54.54,133,144
Hoboken W4 D5,,Total,722,433,59.97,242,76
Hoboken W4 D6,No,Total,917,523,57.03,265,126
Hoboken W4 D7,,Total,1024,601,58.69,243,122
Hoboken Ward 4,Yes,Total,6491,3755,57.85,1652,787
Hoboken W5 D1,,Total,643,388,60.34,203,84
Hoboken W5 D2,Turnout (%),Total,617,408,66.13,240,79
Hoboken W5 D3,,Total,782,504,64.45,299,92
Hoboken W5 D4,,Total,640,389,60.78,202,75
Hoboken W5 D5,Ballots Cast,Total,727,470,64.65,216,98
Hoboken W5 D6,,Total,2026,1267,62.54,643,303
Hoboken W5 D7,,Total,1300,825,63.46,426,173
"",Registered,,,,,,
Hoboken Ward 5,,Total,6735,4251,63.12,2229,904
Hoboken W6 D1,,Total,656,403,61.43,235,80
Hoboken W6 D2,,Total,361,123,34.07,69,27
Hoboken W6 D3,,Total,794,486,61.21,260,107
Hoboken W6 D4,,Total,773,495,64.04,264,95
Hoboken W6 D5,,Total,808,526,65.10,280,120
Hoboken W6 D6,,Total,1366,770,56.37,423,147
Hoboken W6 D7,,Total,855,500,58.48,290,91
Hoboken Ward 6,,Total,5613,3303,58.85,1821,667
Hoboken Mail-In,,Total,0,1732,0.00,1043,360
Hoboken Prov,,Total,0,764,0.00,306,147
Hoboken Mail & Prov,,Total,0,2496,0.00,1349,507
Hoboken,,Total,38272,25652,67.03,13040,5325
Jersey City WA D1,,Total,1044,651,62.36,226,170
Jersey City WA D2,,Total,1837,1234,67.17,564,321
Jersey City WA D3,,Total,1038,566,54.53,194,129
Jersey City WA D4,,Total,703,433,61.59,122,125
Jersey City WA D5,,Total,589,341,57.89,140,96
Jersey City WA D6,,Total,510,279,54.71,102,88
Jersey City WA D7,,Total,855,499,58.36,159,174
Jersey City WA D8,,Total,619,359,58.00,85,82
Jersey City WA D9,,Total,722,430,59.56,81,126
Jersey City WA D10,,Total,613,345,56.28,70,77
"",,,Constitutional Amendment #2-Transportation
Jersey City WA D11,,Total,614 351 57.17 75 102
Jersey City WA D12,,Total,597 359 60.13 78 110
Jersey City WA D13,,Total,629 348 55.33 91 91
Jersey City WA D14,,Total,560 298 53.21 67 104
Jersey City WA D15,,Total,726 443 61.02 97 119
Jersey City WA D16,,Total,541 281 51.94 74 49
Jersey City WA D17,,Total,643 329 51.17 89 83
Jersey City WA D18,,Total,715 468 65.45 128 108
Jersey City WA D19,,Total,852 493 57.86 107 155
Jersey City WA D20,No,Total,656 359 54.73 100 118
Jersey City WA D21,,Total,786 478 60.81 107 153
Jersey City WA D22,Yes,Total,663 350 52.79 83 74
